id_str,from_user,text,created_at,time,geo_longitude,geo_latitude,lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_utc_offset,status_url,entities_str
624853936319672320,YekaWilliam,"Obama: If half of your team is not participating, you have a problem #ObamaReturns",Sat Jul 25 08:09:22 +0000 2015,7/25/2015,32.5709526,0.3356842,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/567890881521655808/5aCKzC8w_normal.jpeg,377,890,10800,,
624853859240771585,EdgarKevin,"Haha I wish Obama knew Nairobi looked the same like he left it 10years ago, a week before his arrival",Sat Jul 25 08:09:03 +0000 2015,7/25/2015,36.8974869,-1.3209025,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/617419835807518721/QEqJw_hq_normal.jpg,1859,874,10800,,
624853492306452481,MagazetiniKenya,"Obama: Build attitudes that depart from traditional misconceptions about Africa
#GESKenya2015 
#MagicalKenya",Sat Jul 25 08:07:36 +0000 2015,7/25/2015,36.9168581,-1.2589443,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/578309711432409088/ApuVnS94_normal.jpeg,1707,2001,,,
624853303709560832,patrickomari,#GESkenya Obama and Kenyatta http://t.co/rNHiJKiryk,Sat Jul 25 08:06:51 +0000 2015,7/25/2015,36.746098,-1.396748,in,,,,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",http://pbs.twimg.com/profile_images/1154956235/Picture_1_opt.png_normal.jpeg,117,481,10800,,
624853032476524545,filifho,"RT ""@GISTNetwork: Let the discussion begin!  President Obama discusses #entrepreneurship with #GESKenya2015. http://t.co/MUiY58Ig7A""",Sat Jul 25 08:05:46 +0000 2015,7/25/2015,36.8008316,-1.30625,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/604404879965212672/KHgHM5mY_normal.jpg,5245,5304,10800,,
624852993490481152,MagazetiniKenya,"Obama: You dont have to look a certain way to have a good idea. 
#GESKenya2015 
#MagicalKenya",Sat Jul 25 08:05:37 +0000 2015,7/25/2015,36.9168581,-1.2589443,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/578309711432409088/ApuVnS94_normal.jpeg,1707,2001,,,
624852632344113152,MagazetiniKenya,"Obama: Entrepreneuship provides a sense of ownership and self deternination
#GESKenya2015 
#MagicalKenya",Sat Jul 25 08:04:11 +0000 2015,7/25/2015,36.9168581,-1.2589443,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/578309711432409088/ApuVnS94_normal.jpeg,1707,2001,,,
624852210921422848,MagazetiniKenya,"Obama: There is no limit to human imagination! 
#GESKenya2015 
#MagicalKenya",Sat Jul 25 08:02:30 +0000 2015,7/25/2015,36.9168581,-1.2589443,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/578309711432409088/ApuVnS94_normal.jpeg,1707,2001,,,
624851277307113472,LinseyDavis,"Pres Obama addresses Global Entrepreneurship Summit in Nairobi saying, ""I wanted to be here. Africa is on the move."" http://t.co/hlUSnfO4vo",Sat Jul 25 07:58:48 +0000 2015,7/25/2015,36.815591,-1.232707,en,,,,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",http://pbs.twimg.com/profile_images/497218217006608384/jTPG9VSx_normal.jpeg,4129,49,-18000,,
624850850805075968,YekaWilliam,Obama: You can unlock new potentials to solve the new global challenges #ObamaReturns,Sat Jul 25 07:57:06 +0000 2015,7/25/2015,32.5709526,0.3356842,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/567890881521655808/5aCKzC8w_normal.jpeg,377,890,10800,,
624850772933668864,BengiDave,"Obama Karibu Kenya
Hope Is a belief in things we dont see....hope is what keeps us moving day by day",Sat Jul 25 07:56:48 +0000 2015,7/25/2015,35.0026797,1.0131101,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/554311731611045890/RyI8HB6u_normal.jpeg,14,78,,,
624850431265611776,faithingasia,"""Obama believes in me""...aaaawwww @POTUS #MagicalKenya",Sat Jul 25 07:55:26 +0000 2015,7/25/2015,36.7876518,-1.3219885,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/607858390157639680/TTdhnKjg_normal.jpg,297,331,,,
624850268384034816,YekaWilliam,Obama: Women are power house entrepreneurs #ObamaReturns,Sat Jul 25 07:54:47 +0000 2015,7/25/2015,32.5709526,0.3356842,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/567890881521655808/5aCKzC8w_normal.jpeg,377,890,10800,,
624850212524294144,SylviaZ,"""Kenya is leading the way"". - Barack Obama. Now. UN in Nairobi. ðŸ™Œ @ United Nations Office in Nairobiâ€¦ https://t.co/X4wRmLwZ1L",Sat Jul 25 07:54:34 +0000 2015,7/25/2015,36.81522847,-1.23275489,en,,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://pbs.twimg.com/profile_images/499630623452327937/TRiNuQF__normal.jpeg,599,2001,-7200,,
624849971771244544,YekaWilliam,Obama: We have secured more than 1billion dollars to support entrepreneurs like you.,Sat Jul 25 07:53:37 +0000 2015,7/25/2015,32.5709526,0.3356842,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/567890881521655808/5aCKzC8w_normal.jpeg,377,890,10800,,
624849929903677440,ADEisenhower,President Obama receiving a warm welcome at #GES2015Kenya @ United Nations Office in Nairobi (UNON) https://t.co/j0aTXDDAiz,Sat Jul 25 07:53:27 +0000 2015,7/25/2015,36.81522847,-1.23275489,en,,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://pbs.twimg.com/profile_images/748647738/annie_normal.jpg,339,845,-14400,,
624849331363971072,YekaWilliam,Obama: Africa is one of the fastest growing regions in the world.,Sat Jul 25 07:51:04 +0000 2015,7/25/2015,32.5709526,0.3356842,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/567890881521655808/5aCKzC8w_normal.jpeg,377,890,10800,,
624848856577146881,Lee_capone,"Mr Barack Obama just said niaje wasee.
#POTUS  #BarackObama #GESKenya2015",Sat Jul 25 07:49:11 +0000 2015,7/25/2015,36.8408777,-1.3262071,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/473395627544821760/PT2advaS_normal.jpeg,60,45,,,
624848362358067200,iam_Naboth,Catch the GES 2015 Live Barrack Obama on @DStvUganda channel 199,Sat Jul 25 07:47:13 +0000 2015,7/25/2015,32.64510482,0.31656101,en,,,,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/502679160016613377/7pznjh5K_normal.jpeg,1414,1297,-36000,,
624847961298567168,WilmaWamboi,@tyrus_ There you go...Obama greeting,Sat Jul 25 07:45:37 +0000 2015,7/25/2015,36.8347911,-1.2014357,en,72824916,tyrus_,,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/608963874050744321/MYUu6Zl2_normal.jpg,1006,1137,10800,,
624847568820916224,AsmaCHERIFI,"DÃ©but du #Obama speech 
#GES2015Kenya http://t.co/3wMPsje4i0",Sat Jul 25 07:44:04 +0000 2015,7/25/2015,36.81531452,-1.23275043,fr,,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/378800000674829870/c7a35ac05e0fab1195f0c34c711a5243_normal.jpeg,82,202,7200,,
624845536986820608,fleirecastro,Pres. Kenyatta and Pres. Obama onstage as hosts of the 6th Global Entrepreneurship Summit 2015 @â€¦ https://t.co/pWVHUoKYvv,Sat Jul 25 07:35:59 +0000 2015,7/25/2015,36.81522847,-1.23275489,en,,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://pbs.twimg.com/profile_images/418652787841318912/v0v3gvzE_normal.jpeg,1968,1731,-25200,,
624845348666785792,bertkaufman,Presidents Kenyatta and Obama. #GES2015 @ United Nations Office in Nairobi (UNON) https://t.co/yZ5lbcUKSc,Sat Jul 25 07:35:14 +0000 2015,7/25/2015,36.81522847,-1.23275489,en,,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://pbs.twimg.com/profile_images/378800000462291251/21e804c364f457661580adcc93c05562_normal.jpeg,502,898,-14400,,
624845213836558337,bonnyalusa,"if i get an opportunity of asking Obama a question,i wud want 2 kno why av bn applying 4 a green card na sichukuliwi.",Sat Jul 25 07:34:42 +0000 2015,7/25/2015,36.8496944,-1.301382,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/601941832763867136/pBdXUq8r_normal.jpg,9,114,,,
624844271301042177,MaAchieng,"SHOTS FIRED""@Miss_Patriciah:You wanted him to come riding a donkey like Jesus?
""@CandaceSalima: Obama has taken Air Force One to Kenya.Why?""",Sat Jul 25 07:30:57 +0000 2015,7/25/2015,36.7942396,-1.2792885,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/589874538307051522/CdNmE7T-_normal.jpg,324,262,-14400,,
624842935297814528,NzaywaA,Obama is back,Sat Jul 25 07:25:39 +0000 2015,7/25/2015,34.7540283,0.2864443,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,38,184,,,
624840165979226112,AsmaCHERIFI,"Ambiance dans la salle , avant l,arrivÃ©e d'Obama 
@WalaKasmi 
#GESKenya2015 http://t.co/tLamqqr0JU",Sat Jul 25 07:14:39 +0000 2015,7/25/2015,36.81532594,-1.23273785,fr,,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/378800000674829870/c7a35ac05e0fab1195f0c34c711a5243_normal.jpeg,82,202,7200,,
624839190635786240,EdgarKevin,Catch Obama live on channel 99! #ObamaOnGotv,Sat Jul 25 07:10:46 +0000 2015,7/25/2015,36.8976263,-1.3210459,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/617419835807518721/QEqJw_hq_normal.jpg,1859,874,10800,,
624837970995097600,lesleyclark,"Obama's Kenya visit heralded as historic in The Standard, complete w cartoon, FLOTUS fashion spread http://t.co/lnXVGlz6H6",Sat Jul 25 07:05:55 +0000 2015,7/25/2015,36.821669,-1.285982,en,,,,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",http://pbs.twimg.com/profile_images/1180106031/74045_466091363329_571398329_5482595_4018327_n_normal.jpg,2413,792,-18000,,
624834675970805763,TONEBEES,Obama pap. What a moment. He really Kenyan. Ama vipi,Sat Jul 25 06:52:50 +0000 2015,7/25/2015,34.579242,0.0677591,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,,26,,,
624832360626946048,fundi_waMaji,#occupyathikaSuperhighway if i am not to see obama ill occupy thikaroad and get to see the beast and the convoy@citizentvkenya #obamaReturns,Sat Jul 25 06:43:38 +0000 2015,7/25/2015,36.9102168,-1.2544427,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/614964435220828161/nnn7WNsU_normal.jpg,1339,1795,,,
624831839572729856,Derrick_Mugalo,@CapitalFM_kenya  is Obama coming for an interview tomorrow?,Sat Jul 25 06:41:34 +0000 2015,7/25/2015,36.8360209,-1.3112568,en,92731878,CapitalFM_kenya,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/607839693946929152/3ZWZasED_normal.jpg,149,182,10800,,
624829181713612802,AleemMaqbool,Huge buzz among delegates at GES in Nairobi ahead of Barack Obama's appearance http://t.co/JCqZNMDU6S,Sat Jul 25 06:31:00 +0000 2015,7/25/2015,36.815558,-1.232616,en,,,,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",http://pbs.twimg.com/profile_images/1849021742/needsleep_normal.jpg,25730,1305,18000,,
624828187776782336,SilasAlumela,@Mulembe_FM . @Eldy. Just relaxing as I watch how Kenya honour Obama. Ruto ako wapi ama aliingia kwa hotel wampate huko tayari.Pamoja DJ,Sat Jul 25 06:27:03 +0000 2015,7/25/2015,35.2475824,0.533323,tl,632862834,Mulembe_FM,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/613790111927562240/R0FmiuSV_normal.jpg,90,379,,,
624827076588240897,DonChris_,If Obama applied for citizenship &amp; stood as president he wld b the 1st Luo to kenyas president n 1st US president to do more than 2 terms,Sat Jul 25 06:22:38 +0000 2015,7/25/2015,32.2202739,0.5481507,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/590975163300216832/9MJYWaeb_normal.jpg,351,443,-25200,,
624821912376606721,Bensonknguchi,"Nation Classfieds pg 47 date25/26/27@ Monets Systems Ltd &amp; Development Help Centre, sourcing investors thru Obama http://t.co/Q5gXmavjjN",Sat Jul 25 06:02:07 +0000 2015,7/25/2015,36.8904133,-1.2061579,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1407569079/skype_normal.jpg,251,227,-18000,,
624820725837398016,Kisskisii,"Get a face en a Brazilian weave, you are a jackalðŸ˜–  ""@CandaceSalima: Obama has taken Air Force One to Kenya. Why?""",Sat Jul 25 05:57:24 +0000 2015,7/25/2015,36.8858034,-1.2967825,en,16130339,CandaceSalima,,624578161263689728,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/624844187847012352/i0ArXe_J_normal.jpg,2047,1152,-18000,,
624820308357349378,nguthijosephk,"Obama Arrives in Kenya: http://t.co/oD7AYM8FVo
@history  made in Nairobi Kenya
#ff  #ln
#fb",Sat Jul 25 05:55:44 +0000 2015,7/25/2015,36.8327018,-1.2874375,in,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/569075858921762816/UffB5o-7_normal.jpeg,732,1591,10800,,
624820253181128704,njuguna254,@KenyanTraffic  @JesseKenya Kenyans shld allow Ohuru n Obama freedom of movement. We will get our city back on Monday.,Sat Jul 25 05:55:31 +0000 2015,7/25/2015,36.0644318,-0.2855882,en,2831420532,KenyanTraffic,,624818599283322880,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",http://pbs.twimg.com/profile_images/623394019750641664/CcCg0ryH_normal.jpg,277,263,10800,,
624816480811511808,WilmaWamboi,"Huns and Buns, he awake yet? He looked tired and jetlagged #Obama",Sat Jul 25 05:40:32 +0000 2015,7/25/2015,36.83359,-1.20126,en,,,,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/608963874050744321/MYUu6Zl2_normal.jpg,1006,1137,10800,,
624815613848985600,thadiasn,"â€œObama is an Unintelligent, Immature Junior Senator from Illinoisâ€¦â€ Alfred Mutua is Biting His Nails Right Now -  http://t.co/X2Ycx8nkdj",Sat Jul 25 05:37:05 +0000 2015,7/25/2015,32.5894661,0.3205275,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/487168301303623680/017zGtSZ_normal.jpeg,131,222,,,
624809875248390144,GESKenya_2015,"RT @citizentvkenya: Who's that girl who gave Obama a bouquet of flowers? 
---&gt; http://t.co/eQaSKV6xvq #ObamaReturns",Sat Jul 25 05:14:17 +0000 2015,7/25/2015,36.852329,-1.2863136,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/624216092140019712/Q-Ki-9Oh_normal.png,822,1383,10800,,
624808083127173120,MtuPombe,"Hahaha @Mapesa_KE: Enda mpee haga pia uingie ""@MtuPombe: Kuingia kwa books za history zingine ni za ufala kama hiyo ya kupatia Obama maua""""",Sat Jul 25 05:07:10 +0000 2015,7/25/2015,36.831662,-1.279423,in,362292446,Mapesa_KE,,624807949844787200,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/618628286718050305/rtUQ846g_normal.jpg,6222,1732,10800,,
624806020326395904,GiftedPsalm,#SomeoneTellCNN Kenya is the Hot bed of Hip Hop the only people who speak same language with obama @KHALIGRAPH,Sat Jul 25 04:58:58 +0000 2015,7/25/2015,36.8962809,-1.3221576,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/623455389095432193/Sv2QGbcC_normal.jpg,1036,2024,10800,,
624804664727478272,Hekatha,"""@petesouza: President Obama arrives in Kenya http://t.co/3J0XZwYWaa"" @bonifacemwangi",Sat Jul 25 04:53:35 +0000 2015,7/25/2015,36.7212428,-1.2201427,in,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/573831872591097857/tCA_8_3L_normal.jpeg,310,759,-25200,,
624803763916816384,GiftedPsalm,"#SomeoneTellCnn This is were Obama belongs. East or West Home is best
@POTUS @UKenyatta @RailaOdinga",Sat Jul 25 04:50:00 +0000 2015,7/25/2015,36.8962809,-1.3221576,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/623455389095432193/Sv2QGbcC_normal.jpg,1036,2024,10800,,
624803606722662400,MtuPombe,Kuingia kwa books za history zingine ni za ufala kama hiyo ya kupatia Obama maua,Sat Jul 25 04:49:22 +0000 2015,7/25/2015,36.8312372,-1.2783075,in,,,,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/618628286718050305/rtUQ846g_normal.jpg,6222,1732,10800,,
624801859103010816,MtuPombe,"Weh @Miss_Patriciah: You wanted him to come riding a donkey like Jesus?
""@CandaceSalima: Obama has taken Air Force One to Kenya. Why?""""",Sat Jul 25 04:42:26 +0000 2015,7/25/2015,36.83159733,-1.27860563,en,516749150,Miss_Patriciah,,624693700376023040,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/618628286718050305/rtUQ846g_normal.jpg,6222,1732,10800,,
624801464007958529,RoadAlertsKE,"Because it wanted to land on the hotbed... ""@CandaceSalima: Obama has taken Air Force One to Kenya. Why?""",Sat Jul 25 04:40:51 +0000 2015,7/25/2015,36.8342747,-1.2711101,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/378800000702393651/edcd53814a2d9238366b3e7bf9d8516a_normal.jpeg,17429,239,10800,,
624800564375887872,MtuPombe,"Hahaha ""@Anntoh__: BRUHHH!!! CHILLS @EvaSaida: Nunua kamusi kwa hio 52M ""@KideroEvans: Karibu Nyumba President Barack Obama!""""""",Sat Jul 25 04:37:17 +0000 2015,7/25/2015,36.83152012,-1.28022607,in,,,,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/618628286718050305/rtUQ846g_normal.jpg,6222,1732,10800,,
624800124250755072,SilasAlumela,@RadioCitizenFM . Obama should just appreciate luhya community by eating kuku and watching bullfighting but kogelo asiende so as to remain k,Sat Jul 25 04:35:32 +0000 2015,7/25/2015,35.2475824,0.533323,en,632859279,RadioCitizenFM,,624782862739447808,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/613790111927562240/R0FmiuSV_normal.jpg,90,379,,,
624797983972982784,njuguna254,Am happy to remain indoors an allow Ohuru n Obama to run the show @Ma3Route,Sat Jul 25 04:27:02 +0000 2015,7/25/2015,36.1609708,-0.2893429,en,,,,,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",http://pbs.twimg.com/profile_images/623394019750641664/CcCg0ryH_normal.jpg,277,263,10800,,
624797402373976064,njuguna254,@WillisRaburu I thought that Ohuru was part of Obama's ext. family lol,Sat Jul 25 04:24:43 +0000 2015,7/25/2015,36.1609708,-0.2893429,en,67047017,WillisRaburu,,624666461915754496,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",http://pbs.twimg.com/profile_images/623394019750641664/CcCg0ryH_normal.jpg,277,263,10800,,
624791488552153088,MageroMark,Obama ako inchi ya babake http://t.co/XrNNQnneHW,Sat Jul 25 04:01:13 +0000 2015,7/25/2015,35.7041716,-0.1550102,tl,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/605405880549535744/pUKE832b_normal.jpg,56,309,,,
624790152586653696,omondi_edwin,Obama walks into Kikuyu /kalenjin jealousy and hatred ...they are only faking the smiles #tribalism,Sat Jul 25 03:55:55 +0000 2015,7/25/2015,34.9375457,-0.4400984,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/617211136430186496/PG5M3jsA_normal.jpg,2961,3188,,,
624786778935980032,HoseaWainaina,"Hehehe ""@ItsEriq: Auma obama a darkskin inside the beast with obama! alright lightskins, mtajitetea mkiwa upande gani?
#ObamaReturns""",Sat Jul 25 03:42:30 +0000 2015,7/25/2015,36.8547876,-1.2831367,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/595457507050434561/FEUOg80j_normal.jpg,389,830,10800,,
624786312227344384,WalexUtd,"""The year is 2032. Kenyans are still using ""Obama visited our country"" as an answer to... https://t.co/um0Tk73AG0 http://t.co/txLpAnDowR",Sat Jul 25 03:40:39 +0000 2015,7/25/2015,32.62341535,0.23622368,en,,,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",http://pbs.twimg.com/profile_images/452068174817533953/ECjO89tL_normal.jpeg,1278,1175,10800,,
624779632504651776,Bensonknguchi,"God allow every good and bad things 2 happen for a good reason, lets see beyond our eyes invisible opportunities Welcome Mr. President Obama",Sat Jul 25 03:14:06 +0000 2015,7/25/2015,36.8940325,-1.2013873,en,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1407569079/skype_normal.jpg,251,227,-18000,,
624772451109502980,topix_nbi,"Rare photos of Obama's visit to Kenya in 1987: President Barack Obama arrived in Nairobi, Kenya on Friday - hi... http://t.co/Dm2t6sCPUH",Sat Jul 25 02:45:34 +0000 2015,7/25/2015,36.81095505,-1.27727503,en,,,,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",http://pbs.twimg.com/profile_images/57311503/kenya_normal.jpeg,1602,1,10800,,
624764832403836928,CharlesWMkenya,"Young Obama helping grandma, Sarah carry a sack of maize back home Kogelo village, Kenya in his 1987`s visit. http://t.co/8PtKeQ5Vs6",Sat Jul 25 02:15:18 +0000 2015,7/25/2015,36.911186,-1.2153844,en,,,,,"<a href=""http://store.ovi.com/content/256340"" rel=""nofollow"">Twitter for Nokia S40</a>",http://pbs.twimg.com/profile_images/550291647380996097/1bUbZT73_normal.jpeg,605,2001,,,
624763755122028544,CharlesWMkenya,"Obama`s family photo in Kogelo village, 1987. Watu hutoka far. http://t.co/CCApFqunrS",Sat Jul 25 02:11:01 +0000 2015,7/25/2015,36.89402,-1.2227814,und,,,,,"<a href=""http://store.ovi.com/content/256340"" rel=""nofollow"">Twitter for Nokia S40</a>",http://pbs.twimg.com/profile_images/550291647380996097/1bUbZT73_normal.jpeg,605,2001,,,
624762394867273728,CharlesWMkenya,"Barack Obama (Reformed smoker) seen smoking outside family's hut in Alego, 1987`s visit to Kenya. http://t.co/i7cz2S65sh",Sat Jul 25 02:05:37 +0000 2015,7/25/2015,36.869987,-1.2000096,en,,,,,"<a href=""http://store.ovi.com/content/256340"" rel=""nofollow"">Twitter for Nokia S40</a>",http://pbs.twimg.com/profile_images/550291647380996097/1bUbZT73_normal.jpeg,605,2001,,,
624737112131244032,benemspurz,Obama everywhere...this looks like a street in Washington #obamatime @ Kenyatta University https://t.co/nn0dRb3drC,Sat Jul 25 00:25:09 +0000 2015,7/25/2015,36.9276564,-1.18082084,en,,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://pbs.twimg.com/profile_images/451586475973287938/GZ6_rZnx_normal.jpeg,53,190,10800,,
624726253589950465,akampuriira,"""@jmueke: Karibu sana Pres. Obama. Remember when you had all black hair &amp;amp; I had an afro? @citizentvkenya http://t.co/PiH9pfHR29""",Fri Jul 24 23:42:00 +0000 2015,7/25/2015,32.63454286,0.46357373,en,63803710,jmueke,,624639918044790784,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/624661654152810496/Vh1dR574_normal.jpg,60,102,10800,,
624715365227102208,Kisskisii,"Ta trip is not even related to the weave you got fro India.. Useless carcass ""@CandaceSalima: Obama has taken Air Force One to Kenya. Why?""",Fri Jul 24 22:58:44 +0000 2015,7/25/2015,36.88729018,-1.29448461,en,16130339,CandaceSalima,,624578161263689728,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",http://pbs.twimg.com/profile_images/624844187847012352/i0ArXe_J_normal.jpg,2047,1152,-18000,,
624702930998947840,Markrenegades,"Flash back Friday 
#OOTN 
#Obama 
#Drinks
#Vice
#Kings
#Sippin
#On
#Some
# Little 
#somthing 
#I
#â€¦ https://t.co/tbxAEuUrMl",Fri Jul 24 22:09:19 +0000 2015,7/25/2015,36.80667494,-1.31590269,en,,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://pbs.twimg.com/profile_images/428771560271261696/wIQ6Fg9q_normal.jpeg,27,122,,,
624697290368917504,EstherSmallPepe,"President Barack Obama,see u in a few..#nairobicity #presidentialvisit #nanana #esfiesâ€¦ https://t.co/Y92U3mOcaA",Fri Jul 24 21:46:54 +0000 2015,7/25/2015,32.44243824,0.0454207,en,,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://pbs.twimg.com/profile_images/572041917225172993/775Y55nm_normal.jpeg,11843,224,,,
